"email","skill_name","level"
"noah.lopez.emp1802@public.local","Quality Control","1"
"noah.lopez.emp1802@public.local","Lab Operations","1"
"noah.lopez.emp1802@public.local","Documentation","2"
"noah.lopez.emp1802@public.local","Safety Compliance","1"
"emma.lopez.emp1803@public.local","Stakeholder Communication","2"
"emma.lopez.emp1803@public.local","Compliance","3"
"emma.lopez.emp1803@public.local","Client Education","2"
"emma.lopez.emp1803@public.local","Territory Planning","2"
"liam.lopez.emp1804@public.local","Lean Manufacturing","3"
"liam.lopez.emp1804@public.local","Process Optimization","3"
"liam.lopez.emp1804@public.local","Leadership","2"
"liam.lopez.emp1804@public.local","Root Cause Analysis","1"
"sophia.lopez.emp1805@public.local","Employee Relations","2"
"sophia.lopez.emp1805@public.local","Workforce Planning","1"
"sophia.lopez.emp1805@public.local","Performance Management","1"
"sophia.lopez.emp1805@public.local","Conflict Resolution","1"
"isabella.lopez.emp1807@public.local","Quality Control","1"
"isabella.lopez.emp1807@public.local","Lab Operations","3"
"isabella.lopez.emp1807@public.local","Documentation","2"
"isabella.lopez.emp1807@public.local","Safety Compliance","3"
"mia.lopez.emp1809@public.local","Lean Manufacturing","2"
"mia.lopez.emp1809@public.local","Process Optimization","3"
"mia.lopez.emp1809@public.local","Leadership","3"
"mia.lopez.emp1809@public.local","Root Cause Analysis","3"
"james.lopez.emp1812@public.local","Negotiation","2"
"james.lopez.emp1812@public.local","Account Strategy","2"
"james.lopez.emp1812@public.local","CRM","1"
"james.lopez.emp1812@public.local","Pipeline Forecasting","2"
"harper.lopez.emp1813@public.local","Statistical Modeling","1"
"harper.lopez.emp1813@public.local","Python","1"
"harper.lopez.emp1813@public.local","Experimental Design","1"
"harper.lopez.emp1813@public.local","Data Analysis","1"
"benjamin.lopez.emp1814@public.local","Stakeholder Communication","1"
"benjamin.lopez.emp1814@public.local","Compliance","3"
"benjamin.lopez.emp1814@public.local","Client Education","3"
"benjamin.lopez.emp1814@public.local","Territory Planning","2"
"evelyn.lopez.emp1815@public.local","Negotiation","3"
"evelyn.lopez.emp1815@public.local","Account Strategy","3"
"evelyn.lopez.emp1815@public.local","CRM","2"
"evelyn.lopez.emp1815@public.local","Pipeline Forecasting","4"
"elijah.lopez.emp1816@public.local","Lean Manufacturing","3"
"elijah.lopez.emp1816@public.local","Process Optimization","4"
"elijah.lopez.emp1816@public.local","Leadership","4"
"elijah.lopez.emp1816@public.local","Root Cause Analysis","3"
"daniel.lopez.emp1818@public.local","Employee Relations","2"
"daniel.lopez.emp1818@public.local","Workforce Planning","1"
"daniel.lopez.emp1818@public.local","Performance Management","1"
"daniel.lopez.emp1818@public.local","Conflict Resolution","2"
"olivia.hughes.emp1821@public.local","Stakeholder Communication","1"
"olivia.hughes.emp1821@public.local","Compliance","1"
"olivia.hughes.emp1821@public.local","Client Education","3"
"olivia.hughes.emp1821@public.local","Territory Planning","3"
"noah.hughes.emp1822@public.local","Stakeholder Communication","3"
"noah.hughes.emp1822@public.local","Compliance","2"
"noah.hughes.emp1822@public.local","Client Education","3"
"noah.hughes.emp1822@public.local","Territory Planning","1"
"emma.hughes.emp1823@public.local","Negotiation","2"
"emma.hughes.emp1823@public.local","Account Strategy","3"
"emma.hughes.emp1823@public.local","CRM","2"
"emma.hughes.emp1823@public.local","Pipeline Forecasting","1"
"liam.hughes.emp1824@public.local","Leadership","3"
"liam.hughes.emp1824@public.local","Project Planning","4"
"liam.hughes.emp1824@public.local","Risk Management","5"
"liam.hughes.emp1824@public.local","People Development","3"
"mason.hughes.emp1826@public.local","Quality Control","1"
"mason.hughes.emp1826@public.local","Lab Operations","1"
"mason.hughes.emp1826@public.local","Documentation","2"
"mason.hughes.emp1826@public.local","Safety Compliance","1"
"isabella.hughes.emp1827@public.local","Lean Manufacturing","3"
"isabella.hughes.emp1827@public.local","Process Optimization","4"
"isabella.hughes.emp1827@public.local","Leadership","3"
"isabella.hughes.emp1827@public.local","Root Cause Analysis","2"
"mia.hughes.emp1829@public.local","Stakeholder Communication","3"
"mia.hughes.emp1829@public.local","Compliance","1"
"mia.hughes.emp1829@public.local","Client Education","3"
"mia.hughes.emp1829@public.local","Territory Planning","2"
"ethan.hughes.emp1830@public.local","Statistical Modeling","2"
"ethan.hughes.emp1830@public.local","Python","3"
"ethan.hughes.emp1830@public.local","Experimental Design","2"
"ethan.hughes.emp1830@public.local","Data Analysis","3"
"harper.hughes.emp1833@public.local","Negotiation","3"
"harper.hughes.emp1833@public.local","Account Strategy","3"
"harper.hughes.emp1833@public.local","CRM","2"
"harper.hughes.emp1833@public.local","Pipeline Forecasting","3"
"benjamin.hughes.emp1834@public.local","Statistical Modeling","2"
"benjamin.hughes.emp1834@public.local","Python","1"
"benjamin.hughes.emp1834@public.local","Experimental Design","1"
"benjamin.hughes.emp1834@public.local","Data Analysis","1"
"evelyn.hughes.emp1835@public.local","Communication","3"
"evelyn.hughes.emp1835@public.local","Problem Solving","1"
"evelyn.hughes.emp1835@public.local","Collaboration","2"
"evelyn.hughes.emp1835@public.local","Execution","2"
"elijah.hughes.emp1836@public.local","Negotiation","2"
"elijah.hughes.emp1836@public.local","Account Strategy","1"
"elijah.hughes.emp1836@public.local","CRM","1"
"elijah.hughes.emp1836@public.local","Pipeline Forecasting","1"
"abigail.hughes.emp1837@public.local","R&D Strategy","3"
"abigail.hughes.emp1837@public.local","Cross-Functional Leadership","5"
"abigail.hughes.emp1837@public.local","Innovation Planning","3"
"abigail.hughes.emp1837@public.local","Budgeting","3"
"ella.hughes.emp1839@public.local","Statistical Modeling","1"
"ella.hughes.emp1839@public.local","Python","2"
"ella.hughes.emp1839@public.local","Experimental Design","1"
"ella.hughes.emp1839@public.local","Data Analysis","1"
"noah.torres.emp1842@public.local","Employee Relations","1"
"noah.torres.emp1842@public.local","Workforce Planning","1"
"noah.torres.emp1842@public.local","Performance Management","2"
"noah.torres.emp1842@public.local","Conflict Resolution","2"
"liam.torres.emp1844@public.local","Employee Relations","2"
"liam.torres.emp1844@public.local","Workforce Planning","1"
"liam.torres.emp1844@public.local","Performance Management","1"
"liam.torres.emp1844@public.local","Conflict Resolution","1"
"sophia.torres.emp1845@public.local","Negotiation","1"
"sophia.torres.emp1845@public.local","Account Strategy","3"
"sophia.torres.emp1845@public.local","CRM","3"
"sophia.torres.emp1845@public.local","Pipeline Forecasting","3"
"isabella.torres.emp1847@public.local","Statistical Modeling","3"
"isabella.torres.emp1847@public.local","Python","1"
"isabella.torres.emp1847@public.local","Experimental Design","2"
"isabella.torres.emp1847@public.local","Data Analysis","1"
"mia.torres.emp1849@public.local","Negotiation","2"
"mia.torres.emp1849@public.local","Account Strategy","3"
"mia.torres.emp1849@public.local","CRM","3"
"mia.torres.emp1849@public.local","Pipeline Forecasting","1"
"ethan.torres.emp1850@public.local","Quality Control","1"
"ethan.torres.emp1850@public.local","Lab Operations","1"
"ethan.torres.emp1850@public.local","Documentation","1"
"ethan.torres.emp1850@public.local","Safety Compliance","1"
"james.torres.emp1852@public.local","Quality Control","2"
"james.torres.emp1852@public.local","Lab Operations","1"
"james.torres.emp1852@public.local","Documentation","1"
"james.torres.emp1852@public.local","Safety Compliance","1"
"harper.torres.emp1853@public.local","Negotiation","3"
"harper.torres.emp1853@public.local","Account Strategy","2"
"harper.torres.emp1853@public.local","CRM","3"
"harper.torres.emp1853@public.local","Pipeline Forecasting","3"
"benjamin.torres.emp1854@public.local","Statistical Modeling","2"
"benjamin.torres.emp1854@public.local","Python","1"
"benjamin.torres.emp1854@public.local","Experimental Design","1"
"benjamin.torres.emp1854@public.local","Data Analysis","1"
"elijah.torres.emp1856@public.local","Quality Control","1"
"elijah.torres.emp1856@public.local","Lab Operations","1"
"elijah.torres.emp1856@public.local","Documentation","1"
"elijah.torres.emp1856@public.local","Safety Compliance","1"
"abigail.torres.emp1857@public.local","Lean Manufacturing","2"
"abigail.torres.emp1857@public.local","Process Optimization","4"
"abigail.torres.emp1857@public.local","Leadership","4"
"abigail.torres.emp1857@public.local","Root Cause Analysis","4"
"daniel.torres.emp1858@public.local","Employee Relations","2"
"daniel.torres.emp1858@public.local","Workforce Planning","2"
"daniel.torres.emp1858@public.local","Performance Management","1"
"daniel.torres.emp1858@public.local","Conflict Resolution","2"
"ella.torres.emp1859@public.local","Stakeholder Communication","2"
"ella.torres.emp1859@public.local","Compliance","3"
"ella.torres.emp1859@public.local","Client Education","2"
"ella.torres.emp1859@public.local","Territory Planning","2"
"aarav.bennett.emp1860@public.local","Quality Control","2"
"aarav.bennett.emp1860@public.local","Lab Operations","2"
"aarav.bennett.emp1860@public.local","Documentation","1"
"aarav.bennett.emp1860@public.local","Safety Compliance","2"
"noah.bennett.emp1862@public.local","Negotiation","3"
"noah.bennett.emp1862@public.local","Account Strategy","2"
"noah.bennett.emp1862@public.local","CRM","2"
"noah.bennett.emp1862@public.local","Pipeline Forecasting","1"
"emma.bennett.emp1863@public.local","Negotiation","3"
"emma.bennett.emp1863@public.local","Account Strategy","3"
"emma.bennett.emp1863@public.local","CRM","5"
"emma.bennett.emp1863@public.local","Pipeline Forecasting","3"
"liam.bennett.emp1864@public.local","Communication","3"
"liam.bennett.emp1864@public.local","Problem Solving","3"
"liam.bennett.emp1864@public.local","Collaboration","3"
"liam.bennett.emp1864@public.local","Execution","2"
"sophia.bennett.emp1865@public.local","Employee Relations","1"
"sophia.bennett.emp1865@public.local","Workforce Planning","1"
"sophia.bennett.emp1865@public.local","Performance Management","2"
"sophia.bennett.emp1865@public.local","Conflict Resolution","1"
"mason.bennett.emp1866@public.local","Leadership","5"
"mason.bennett.emp1866@public.local","Project Planning","5"
"mason.bennett.emp1866@public.local","Risk Management","5"
"mason.bennett.emp1866@public.local","People Development","4"
"isabella.bennett.emp1867@public.local","R&D Strategy","4"
"isabella.bennett.emp1867@public.local","Cross-Functional Leadership","5"
"isabella.bennett.emp1867@public.local","Innovation Planning","4"
"isabella.bennett.emp1867@public.local","Budgeting","5"
"lucas.bennett.emp1868@public.local","Statistical Modeling","2"
"lucas.bennett.emp1868@public.local","Python","1"
"lucas.bennett.emp1868@public.local","Experimental Design","1"
"lucas.bennett.emp1868@public.local","Data Analysis","1"
"mia.bennett.emp1869@public.local","Negotiation","2"
"mia.bennett.emp1869@public.local","Account Strategy","4"
"mia.bennett.emp1869@public.local","CRM","3"
"mia.bennett.emp1869@public.local","Pipeline Forecasting","2"
"ethan.bennett.emp1870@public.local","Statistical Modeling","1"
"ethan.bennett.emp1870@public.local","Python","1"
"ethan.bennett.emp1870@public.local","Experimental Design","1"
"ethan.bennett.emp1870@public.local","Data Analysis","1"
"amelia.bennett.emp1871@public.local","Statistical Modeling","2"
"amelia.bennett.emp1871@public.local","Python","2"
"amelia.bennett.emp1871@public.local","Experimental Design","1"
"amelia.bennett.emp1871@public.local","Data Analysis","2"
"harper.bennett.emp1873@public.local","Statistical Modeling","1"
"harper.bennett.emp1873@public.local","Python","1"
"harper.bennett.emp1873@public.local","Experimental Design","1"
"harper.bennett.emp1873@public.local","Data Analysis","1"
"evelyn.bennett.emp1875@public.local","Communication","1"
"evelyn.bennett.emp1875@public.local","Problem Solving","1"
"evelyn.bennett.emp1875@public.local","Collaboration","1"
"evelyn.bennett.emp1875@public.local","Execution","1"
"elijah.bennett.emp1876@public.local","Communication","2"
"elijah.bennett.emp1876@public.local","Problem Solving","1"
"elijah.bennett.emp1876@public.local","Collaboration","2"
"elijah.bennett.emp1876@public.local","Execution","2"
"daniel.bennett.emp1878@public.local","Statistical Modeling","1"
"daniel.bennett.emp1878@public.local","Python","2"
"daniel.bennett.emp1878@public.local","Experimental Design","1"
"daniel.bennett.emp1878@public.local","Data Analysis","1"
"aarav.ramirez.emp1880@public.local","Negotiation","3"
"aarav.ramirez.emp1880@public.local","Account Strategy","1"
"aarav.ramirez.emp1880@public.local","CRM","3"
"aarav.ramirez.emp1880@public.local","Pipeline Forecasting","3"
"olivia.ramirez.emp1881@public.local","Quality Control","1"
"olivia.ramirez.emp1881@public.local","Lab Operations","2"
"olivia.ramirez.emp1881@public.local","Documentation","2"
"olivia.ramirez.emp1881@public.local","Safety Compliance","2"
"noah.ramirez.emp1882@public.local","Negotiation","4"
"noah.ramirez.emp1882@public.local","Account Strategy","4"
"noah.ramirez.emp1882@public.local","CRM","2"
"noah.ramirez.emp1882@public.local","Pipeline Forecasting","4"
"emma.ramirez.emp1883@public.local","Quality Control","2"
"emma.ramirez.emp1883@public.local","Lab Operations","1"
"emma.ramirez.emp1883@public.local","Documentation","1"
"emma.ramirez.emp1883@public.local","Safety Compliance","2"
"sophia.ramirez.emp1885@public.local","Statistical Modeling","3"
"sophia.ramirez.emp1885@public.local","Python","2"
"sophia.ramirez.emp1885@public.local","Experimental Design","3"
"sophia.ramirez.emp1885@public.local","Data Analysis","1"
"mason.ramirez.emp1886@public.local","Lean Manufacturing","3"
"mason.ramirez.emp1886@public.local","Process Optimization","2"
"mason.ramirez.emp1886@public.local","Leadership","2"
"mason.ramirez.emp1886@public.local","Root Cause Analysis","2"
"lucas.ramirez.emp1888@public.local","Lean Manufacturing","3"
"lucas.ramirez.emp1888@public.local","Process Optimization","1"
"lucas.ramirez.emp1888@public.local","Leadership","2"
"lucas.ramirez.emp1888@public.local","Root Cause Analysis","1"
"ethan.ramirez.emp1890@public.local","Employee Relations","3"
"ethan.ramirez.emp1890@public.local","Workforce Planning","2"
"ethan.ramirez.emp1890@public.local","Performance Management","2"
"ethan.ramirez.emp1890@public.local","Conflict Resolution","3"
"james.ramirez.emp1892@public.local","Leadership","5"
"james.ramirez.emp1892@public.local","Project Planning","5"
"james.ramirez.emp1892@public.local","Risk Management","4"
"james.ramirez.emp1892@public.local","People Development","3"
"harper.ramirez.emp1893@public.local","Statistical Modeling","2"
"harper.ramirez.emp1893@public.local","Python","2"
"harper.ramirez.emp1893@public.local","Experimental Design","2"
"harper.ramirez.emp1893@public.local","Data Analysis","2"
"daniel.ramirez.emp1898@public.local","Negotiation","2"
