"email","skill_name","level"
"mia.reed.cand@public.local","Communication","4"
"mia.reed.cand@public.local","Problem Solving","4"
"mia.reed.cand@public.local","Collaboration","4"
"mia.reed.cand@public.local","Execution","4"
"ethan.reed.cand@public.local","Communication","3"
"ethan.reed.cand@public.local","Problem Solving","3"
"ethan.reed.cand@public.local","Collaboration","3"
"ethan.reed.cand@public.local","Execution","3"
"amelia.reed.cand@public.local","Communication","3"
"amelia.reed.cand@public.local","Problem Solving","3"
"amelia.reed.cand@public.local","Collaboration","3"
"amelia.reed.cand@public.local","Execution","3"
"james.reed.cand@public.local","Communication","3"
"james.reed.cand@public.local","Problem Solving","3"
"james.reed.cand@public.local","Collaboration","3"
"james.reed.cand@public.local","Execution","3"
"harper.reed.cand@public.local","Communication","3"
"harper.reed.cand@public.local","Problem Solving","3"
"harper.reed.cand@public.local","Collaboration","3"
"harper.reed.cand@public.local","Execution","3"
"benjamin.reed.cand@public.local","Communication","3"
"benjamin.reed.cand@public.local","Problem Solving","3"
"benjamin.reed.cand@public.local","Collaboration","3"
"benjamin.reed.cand@public.local","Execution","3"
"evelyn.reed.cand@public.local","Communication","3"
"evelyn.reed.cand@public.local","Problem Solving","3"
"evelyn.reed.cand@public.local","Collaboration","3"
"evelyn.reed.cand@public.local","Execution","3"
"elijah.reed.cand@public.local","Communication","5"
"elijah.reed.cand@public.local","Problem Solving","5"
"elijah.reed.cand@public.local","Collaboration","5"
"elijah.reed.cand@public.local","Execution","5"
"abigail.reed.cand@public.local","Communication","3"
"abigail.reed.cand@public.local","Problem Solving","3"
"abigail.reed.cand@public.local","Collaboration","3"
"abigail.reed.cand@public.local","Execution","3"
"daniel.reed.cand@public.local","Communication","4"
"daniel.reed.cand@public.local","Problem Solving","4"
"daniel.reed.cand@public.local","Collaboration","4"
"daniel.reed.cand@public.local","Execution","4"
"ella.reed.cand@public.local","Communication","3"
"ella.reed.cand@public.local","Problem Solving","3"
"ella.reed.cand@public.local","Collaboration","3"
"ella.reed.cand@public.local","Execution","3"
"aarav.patel.cand@public.local","Communication","4"
"aarav.patel.cand@public.local","Problem Solving","4"
"aarav.patel.cand@public.local","Collaboration","4"
"aarav.patel.cand@public.local","Execution","4"
"olivia.patel.cand@public.local","Communication","4"
"olivia.patel.cand@public.local","Problem Solving","4"
"olivia.patel.cand@public.local","Collaboration","4"
"olivia.patel.cand@public.local","Execution","4"
"noah.patel.cand@public.local","Communication","2"
"noah.patel.cand@public.local","Problem Solving","2"
"noah.patel.cand@public.local","Collaboration","2"
"noah.patel.cand@public.local","Execution","2"
"emma.patel.cand@public.local","Communication","4"
"emma.patel.cand@public.local","Problem Solving","4"
"emma.patel.cand@public.local","Collaboration","4"
"emma.patel.cand@public.local","Execution","4"
"liam.patel.cand@public.local","Communication","4"
"liam.patel.cand@public.local","Problem Solving","4"
"liam.patel.cand@public.local","Collaboration","4"
"liam.patel.cand@public.local","Execution","4"
"sophia.patel.cand@public.local","Communication","5"
"sophia.patel.cand@public.local","Problem Solving","5"
"sophia.patel.cand@public.local","Collaboration","5"
"sophia.patel.cand@public.local","Execution","5"
"mason.patel.cand@public.local","Communication","2"
"mason.patel.cand@public.local","Problem Solving","2"
"mason.patel.cand@public.local","Collaboration","2"
"mason.patel.cand@public.local","Execution","2"
"isabella.patel.cand@public.local","Communication","4"
"isabella.patel.cand@public.local","Problem Solving","4"
"isabella.patel.cand@public.local","Collaboration","4"
"isabella.patel.cand@public.local","Execution","4"
"lucas.patel.cand@public.local","Communication","2"
"lucas.patel.cand@public.local","Problem Solving","2"
"lucas.patel.cand@public.local","Collaboration","2"
"lucas.patel.cand@public.local","Execution","2"
"mia.patel.cand@public.local","Communication","2"
"mia.patel.cand@public.local","Problem Solving","2"
"mia.patel.cand@public.local","Collaboration","2"
"mia.patel.cand@public.local","Execution","2"
"ethan.patel.cand@public.local","Communication","4"
"ethan.patel.cand@public.local","Problem Solving","4"
"ethan.patel.cand@public.local","Collaboration","4"
"ethan.patel.cand@public.local","Execution","4"
"amelia.patel.cand@public.local","Communication","3"
"amelia.patel.cand@public.local","Problem Solving","3"
"amelia.patel.cand@public.local","Collaboration","3"
"amelia.patel.cand@public.local","Execution","3"
"james.patel.cand@public.local","Communication","3"
"james.patel.cand@public.local","Problem Solving","3"
"james.patel.cand@public.local","Collaboration","3"
"james.patel.cand@public.local","Execution","3"
"harper.patel.cand@public.local","Communication","3"
"harper.patel.cand@public.local","Problem Solving","3"
"harper.patel.cand@public.local","Collaboration","3"
"harper.patel.cand@public.local","Execution","3"
"benjamin.patel.cand@public.local","Communication","3"
"benjamin.patel.cand@public.local","Problem Solving","3"
"benjamin.patel.cand@public.local","Collaboration","3"
"benjamin.patel.cand@public.local","Execution","3"
"evelyn.patel.cand@public.local","Communication","3"
"evelyn.patel.cand@public.local","Problem Solving","3"
"evelyn.patel.cand@public.local","Collaboration","3"
"evelyn.patel.cand@public.local","Execution","3"
"elijah.patel.cand@public.local","Communication","2"
"elijah.patel.cand@public.local","Problem Solving","2"
"elijah.patel.cand@public.local","Collaboration","2"
"elijah.patel.cand@public.local","Execution","2"
"abigail.patel.cand@public.local","Communication","5"
"abigail.patel.cand@public.local","Problem Solving","5"
"abigail.patel.cand@public.local","Collaboration","5"
"abigail.patel.cand@public.local","Execution","5"
"daniel.patel.cand@public.local","Communication","3"
"daniel.patel.cand@public.local","Problem Solving","3"
"daniel.patel.cand@public.local","Collaboration","3"
"daniel.patel.cand@public.local","Execution","3"
"ella.patel.cand@public.local","Communication","3"
"ella.patel.cand@public.local","Problem Solving","3"
"ella.patel.cand@public.local","Collaboration","3"
"ella.patel.cand@public.local","Execution","3"
"aarav.kim.cand@public.local","Communication","5"
"aarav.kim.cand@public.local","Problem Solving","5"
"aarav.kim.cand@public.local","Collaboration","5"
"aarav.kim.cand@public.local","Execution","5"
"olivia.kim.cand@public.local","Communication","4"
"olivia.kim.cand@public.local","Problem Solving","4"
"olivia.kim.cand@public.local","Collaboration","4"
"olivia.kim.cand@public.local","Execution","4"
"noah.kim.cand@public.local","Communication","4"
"noah.kim.cand@public.local","Problem Solving","4"
"noah.kim.cand@public.local","Collaboration","4"
"noah.kim.cand@public.local","Execution","4"
"emma.kim.cand@public.local","Communication","5"
"emma.kim.cand@public.local","Problem Solving","5"
"emma.kim.cand@public.local","Collaboration","5"
"emma.kim.cand@public.local","Execution","5"
"liam.kim.cand@public.local","Communication","4"
"liam.kim.cand@public.local","Problem Solving","4"
"liam.kim.cand@public.local","Collaboration","4"
"liam.kim.cand@public.local","Execution","4"
"sophia.kim.cand@public.local","Communication","3"
"sophia.kim.cand@public.local","Problem Solving","3"
"sophia.kim.cand@public.local","Collaboration","3"
"sophia.kim.cand@public.local","Execution","3"
"mason.kim.cand@public.local","Communication","5"
"mason.kim.cand@public.local","Problem Solving","5"
"mason.kim.cand@public.local","Collaboration","5"
"mason.kim.cand@public.local","Execution","5"
"isabella.kim.cand@public.local","Communication","3"
"isabella.kim.cand@public.local","Problem Solving","3"
"isabella.kim.cand@public.local","Collaboration","3"
"isabella.kim.cand@public.local","Execution","3"
"lucas.kim.cand@public.local","Communication","3"
"lucas.kim.cand@public.local","Problem Solving","3"
"lucas.kim.cand@public.local","Collaboration","3"
"lucas.kim.cand@public.local","Execution","3"
"mia.kim.cand@public.local","Communication","2"
"mia.kim.cand@public.local","Problem Solving","2"
"mia.kim.cand@public.local","Collaboration","2"
"mia.kim.cand@public.local","Execution","2"
"ethan.kim.cand@public.local","Communication","3"
"ethan.kim.cand@public.local","Problem Solving","3"
"ethan.kim.cand@public.local","Collaboration","3"
"ethan.kim.cand@public.local","Execution","3"
"amelia.kim.cand@public.local","Communication","5"
"amelia.kim.cand@public.local","Problem Solving","5"
"amelia.kim.cand@public.local","Collaboration","5"
"amelia.kim.cand@public.local","Execution","5"
"james.kim.cand@public.local","Communication","2"
"james.kim.cand@public.local","Problem Solving","2"
"james.kim.cand@public.local","Collaboration","2"
"james.kim.cand@public.local","Execution","2"
"harper.kim.cand@public.local","Communication","4"
"harper.kim.cand@public.local","Problem Solving","4"
"harper.kim.cand@public.local","Collaboration","4"
"harper.kim.cand@public.local","Execution","4"
"benjamin.kim.cand@public.local","Communication","3"
"benjamin.kim.cand@public.local","Problem Solving","3"
"benjamin.kim.cand@public.local","Collaboration","3"
"benjamin.kim.cand@public.local","Execution","3"
"evelyn.kim.cand@public.local","Communication","5"
"evelyn.kim.cand@public.local","Problem Solving","5"
"evelyn.kim.cand@public.local","Collaboration","5"
"evelyn.kim.cand@public.local","Execution","5"
"elijah.kim.cand@public.local","Communication","4"
"elijah.kim.cand@public.local","Problem Solving","4"
"elijah.kim.cand@public.local","Collaboration","4"
"elijah.kim.cand@public.local","Execution","4"
"abigail.kim.cand@public.local","Communication","2"
"abigail.kim.cand@public.local","Problem Solving","2"
"abigail.kim.cand@public.local","Collaboration","2"
"abigail.kim.cand@public.local","Execution","2"
"daniel.kim.cand@public.local","Communication","3"
"daniel.kim.cand@public.local","Problem Solving","3"
"daniel.kim.cand@public.local","Collaboration","3"
"daniel.kim.cand@public.local","Execution","3"
"ella.kim.cand@public.local","Communication","4"
"ella.kim.cand@public.local","Problem Solving","4"
"ella.kim.cand@public.local","Collaboration","4"
"ella.kim.cand@public.local","Execution","4"
"aarav.brooks.cand@public.local","Communication","4"
"aarav.brooks.cand@public.local","Problem Solving","4"
"aarav.brooks.cand@public.local","Collaboration","4"
"aarav.brooks.cand@public.local","Execution","4"
"olivia.brooks.cand@public.local","Communication","4"
"olivia.brooks.cand@public.local","Problem Solving","4"
"olivia.brooks.cand@public.local","Collaboration","4"
"olivia.brooks.cand@public.local","Execution","4"
"noah.brooks.cand@public.local","Communication","2"
"noah.brooks.cand@public.local","Problem Solving","2"
"noah.brooks.cand@public.local","Collaboration","2"
"noah.brooks.cand@public.local","Execution","2"
"emma.brooks.cand@public.local","Communication","4"
"emma.brooks.cand@public.local","Problem Solving","4"
"emma.brooks.cand@public.local","Collaboration","4"
"emma.brooks.cand@public.local","Execution","4"
"liam.brooks.cand@public.local","Communication","3"
"liam.brooks.cand@public.local","Problem Solving","3"
"liam.brooks.cand@public.local","Collaboration","3"
"liam.brooks.cand@public.local","Execution","3"
"sophia.brooks.cand@public.local","Communication","5"
"sophia.brooks.cand@public.local","Problem Solving","5"
"sophia.brooks.cand@public.local","Collaboration","5"
"sophia.brooks.cand@public.local","Execution","5"
"mason.brooks.cand@public.local","Communication","3"
"mason.brooks.cand@public.local","Problem Solving","3"
"mason.brooks.cand@public.local","Collaboration","3"
"mason.brooks.cand@public.local","Execution","3"
"isabella.brooks.cand@public.local","Communication","2"
"isabella.brooks.cand@public.local","Problem Solving","2"
"isabella.brooks.cand@public.local","Collaboration","2"
"isabella.brooks.cand@public.local","Execution","2"
"lucas.brooks.cand@public.local","Communication","4"
"lucas.brooks.cand@public.local","Problem Solving","4"
"lucas.brooks.cand@public.local","Collaboration","4"
"lucas.brooks.cand@public.local","Execution","4"
"mia.brooks.cand@public.local","Communication","4"
"mia.brooks.cand@public.local","Problem Solving","4"
"mia.brooks.cand@public.local","Collaboration","4"
"mia.brooks.cand@public.local","Execution","4"
"ethan.brooks.cand@public.local","Communication","5"
"ethan.brooks.cand@public.local","Problem Solving","5"
"ethan.brooks.cand@public.local","Collaboration","5"
"ethan.brooks.cand@public.local","Execution","5"
"amelia.brooks.cand@public.local","Communication","3"
"amelia.brooks.cand@public.local","Problem Solving","3"
"amelia.brooks.cand@public.local","Collaboration","3"
"amelia.brooks.cand@public.local","Execution","3"
"james.brooks.cand@public.local","Communication","4"
"james.brooks.cand@public.local","Problem Solving","4"
"james.brooks.cand@public.local","Collaboration","4"
"james.brooks.cand@public.local","Execution","4"
"harper.brooks.cand@public.local","Communication","2"
"harper.brooks.cand@public.local","Problem Solving","2"
"harper.brooks.cand@public.local","Collaboration","2"
"harper.brooks.cand@public.local","Execution","2"
"benjamin.brooks.cand@public.local","Communication","3"
"benjamin.brooks.cand@public.local","Problem Solving","3"
"benjamin.brooks.cand@public.local","Collaboration","3"
"benjamin.brooks.cand@public.local","Execution","3"
"evelyn.brooks.cand@public.local","Communication","3"
"evelyn.brooks.cand@public.local","Problem Solving","3"
"evelyn.brooks.cand@public.local","Collaboration","3"
"evelyn.brooks.cand@public.local","Execution","3"
"elijah.brooks.cand@public.local","Communication","5"
"elijah.brooks.cand@public.local","Problem Solving","5"
"elijah.brooks.cand@public.local","Collaboration","5"
"elijah.brooks.cand@public.local","Execution","5"
"abigail.brooks.cand@public.local","Communication","2"
"abigail.brooks.cand@public.local","Problem Solving","2"
"abigail.brooks.cand@public.local","Collaboration","2"
"abigail.brooks.cand@public.local","Execution","2"
